"Date";"Shift";"Sampling_time";"CJ_Pol";"CJ_Brix";"FJ_Pol";"FJ_Brix";"UtrSyrp_Pol";"UtrSyrp_Brix";"RawMc_Pol";"RawMc_Brix";"R1Mc_Pol";"R1Mc_Brix";"R2Mc_Pol";"R2Mc_Brix";"BMc_Pol";"BMc_Brix";"CMc_Pol";"CMc_Brix";"AH_Mol_Pol";"AH_Mol_Brix";"AL_Mol_Pol";"AL_Mol_Brix";"R1_Mol_Pol";"R1_Mol_Brix";"R2_Mol_Pol";"R2_Mol_Brix";"BH_Mol_Pol";"BH_Mol_Brix";"CL_Mol_Pol";"CL_Mol_Brix";"FMol_Pol";"FMol_Brix";"FCake_Pol";"op_mode";"R1Mc_IU";"R2Mc_IU";"R1Mol_IU";"R2Mol_IU";"RawMlt_Pol";"RawMlt_Brix";"RawMlt_IU";"ClearMlt_Pol";"ClearMlt_Brix";"ClearMlt_IU";"Pol_FineLiqourMelt";"Brix_FineLiqourMelt";"IU_FineLiqourMelt";"IERInlet_IU";"IERInlet_PH";"IEROutlet_IU";"IEROutlet_PH";"timestamp"
"2024-12-03";"B";"7-8 PM";9.95;12.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-05 06:36:08"
"2024-12-03";"B";"9-10 PM";10.1;12.82;9.93;12.8;55.65;71.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.7;88.0;1.84;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-05 06:36:59"
"2024-12-03";"B";"11-12 AM";10.15;12.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-05 06:37:15"
"2024-12-03";"C";"1-2 AM";10.1;12.79;9.88;12.7;54.65;69.7;77.9;88.7;85.2;85.7;0.0;0.0;66.1;91.7;50.7;96.7;55.9;77.2;58.5;65.2;70.0;71.2;0.0;0.0;38.5;85.3;55.9;77.2;26.7;86.6;1.87;"C Heavy";0.0;0.0;0.0;0.0;58.3;59.1;805.0;57.4;58.1;542.0;56.9;57.1;183.0;0.0;0.0;0.0;0.0;"2024-12-05 06:39:52"
"2024-12-03";"C";"3-4 AM";10.23;13.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-05 06:40:15"
"2024-12-03";"C";"5-6 AM";10.1;12.86;9.65;12.52;56.25;72.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.7;87.7;1.9;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-05 06:42:13"
"2024-12-04";"B";"5-6 PM";10.38;13.16;9.83;12.76;58.15;74.35;79.0;90.6;87.0;87.4;0.0;0.0;65.8;90.6;49.3;93.9;55.7;77.4;58.6;65.4;69.4;70.4;0.0;0.0;38.3;86.6;50.2;78.7;25.8;85.0;1.87;"C Heavy";0.0;0.0;0.0;0.0;60.3;61.3;806.0;57.6;58.2;537.0;57.8;58.1;206.0;0.0;0.0;0.0;0.0;"2024-12-05 06:47:20"
"2024-12-04";"B";"7-8 PM";9.93;12.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-05 06:47:48"
"2024-12-04";"B";"7-8 PM";9.93;12.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-05 06:48:55"
"2024-12-04";"B";"9-10 PM";10.15;12.89;9.5;12.29;55.9;71.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.7;88.2;1.84;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-05 06:49:49"
"2024-12-04";"B";"11-12 AM";10.23;12.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-05 06:50:03"
"2024-12-04";"C";"1-2 AM";10.13;12.84;9.75;12.53;55.75;71.2;79.7;88.7;85.4;86.0;0.0;0.0;65.1;92.0;46.9;95.0;57.7;79.3;59.2;65.2;71.2;72.2;0.0;0.0;38.5;86.7;50.2;78.7;26.7;85.7;1.87;"C Heavy";0.0;0.0;0.0;0.0;60.3;61.2;806.0;57.6;58.2;537.0;58.9;59.2;209.0;0.0;0.0;0.0;0.0;"2024-12-05 23:19:35"
"2024-12-04";"C";"3-4 AM";10.28;13.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-05 23:19:52"
"2024-12-04";"C";"5-6 AM";10.03;12.7;9.6;12.36;57.0;72.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.7;88.7;1.84;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-05 23:20:39"
"2024-12-04";"C";"7-8 AM";10.1;12.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-05 23:20:57"
"2024-12-05";"A";"9-10 AM";10.08;12.81;9.98;12.96;57.15;73.2;80.7;88.7;86.8;87.4;0.0;0.0;65.4;91.3;49.8;95.9;57.7;78.7;57.6;66.8;51.1;58.4;0.0;0.0;40.0;86.0;51.6;79.0;28.8;90.3;1.86;"C Heavy";0.0;0.0;0.0;0.0;58.1;59.2;766.0;56.5;57.2;550.0;55.9;56.2;137.0;0.0;0.0;0.0;0.0;"2024-12-05 23:23:05"
"2024-12-05";"A";"11-12 AM";10.0;12.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-05 23:23:22"
"2024-12-05";"A";"1-2 PM";10.18;12.93;9.04;11.72;54.95;70.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.8;83.0;1.84;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-05 23:24:16"
"2024-12-05";"A";"3-4 PM";9.9;12.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-05 23:24:30"
"2024-12-05";"B";"5-6 PM";10.33;13.06;9.5;12.26;59.5;75.7;81.2;90.0;85.2;85.6;0.0;0.0;64.1;91.3;47.3;94.6;56.1;79.7;59.2;67.2;67.9;68.8;0.0;0.0;38.9;84.3;47.2;73.2;26.0;89.3;1.85;"C Heavy";0.0;0.0;0.0;0.0;58.8;59.8;668.0;57.7;58.4;432.0;56.2;56.4;121.0;0.0;0.0;0.0;0.0;"2024-12-05 23:26:37"
"2024-12-05";"B";"7-8 PM";10.13;12.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-05 23:26:55"
"2024-12-05";"B";"9-10 PM";10.28;13.01;9.72;12.52;56.9;72.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.3;88.0;1.88;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-05 23:28:00"
"2024-12-05";"B";"11-12 AM";10.3;13.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-05 23:28:18"
"2024-12-06";"A";"9-10 AM";10.33;13.06;9.4;12.13;57.9;73.7;82.0;89.1;87.2;87.6;0.0;0.0;65.6;91.7;50.1;95.6;57.7;78.7;57.0;63.6;68.9;70.2;0.0;0.0;41.6;81.7;50.6;77.7;27.8;87.1;1.82;"C Heavy";0.0;0.0;0.0;0.0;58.6;59.6;648.0;55.3;56.0;436.0;54.7;55.0;124.0;0.0;0.0;0.0;0.0;"2024-12-06 15:44:39"
"2024-12-06";"A";"11-12 AM";10.18;12.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-06 15:44:56"
"2024-12-06";"A";"1-2 PM";10.03;12.73;9.09;11.8;55.05;70.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.4;83.1;0.0;0.0;27.3;84.3;1.86;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-06 15:45:48"
"2024-12-06";"A";"3-4 PM";10.15;12.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-06 15:46:03"
"2024-12-06";"A";"9-10 AM";10.35;13.11;9.17;11.87;54.15;69.05;79.0;90.7;85.1;85.6;0.0;0.0;62.6;89.7;47.7;95.3;53.8;78.6;59.5;67.0;70.4;71.6;0.0;0.0;37.8;85.1;48.6;77.1;25.8;87.1;1.9;"C Heavy";0.0;0.0;0.0;0.0;62.1;63.2;677.0;60.4;61.2;406.0;57.4;57.8;115.0;0.0;0.0;0.0;0.0;"2024-12-06 23:47:42"
"2024-12-06";"A";"9-10 AM";10.33;13.06;9.4;12.13;57.9;73.7;82.0;89.1;87.2;87.6;0.0;0.0;65.6;91.7;50.1;95.6;57.7;78.7;57.0;63.6;68.9;70.2;0.0;0.0;41.6;81.7;50.6;77.7;27.8;87.1;1.82;"C Heavy";0.0;0.0;0.0;0.0;58.6;59.6;648.0;55.3;56.0;436.0;54.7;55.0;124.0;0.0;0.0;0.0;0.0;"2024-12-06 23:51:15"
"2024-12-06";"B";"5-6 PM";10.35;13.11;9.17;11.87;54.15;69.05;79.0;90.7;85.1;85.6;0.0;0.0;62.6;89.7;47.7;95.3;53.8;78.6;59.5;67.0;70.4;71.6;0.0;0.0;37.8;85.1;48.6;77.1;25.8;87.1;1.9;"C Heavy";0.0;0.0;0.0;0.0;62.1;63.2;677.0;60.4;61.2;406.0;57.4;57.8;115.0;0.0;0.0;0.0;0.0;"2024-12-06 23:53:15"
"2024-12-06";"B";"7-8 PM";10.1;12.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-06 23:53:34"
"2024-12-06";"B";"9-10 PM";10.25;12.96;9.07;11.72;55.15;70.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.3;87.6;1.86;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-06 23:54:25"
"2024-12-06";"B";"11-12 AM";10.03;12.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-06 23:54:50"
"2024-12-07";"A";"9-10 AM";10.5;13.26;9.39;12.23;59.45;75.7;79.2;87.7;87.1;87.5;0.0;0.0;65.9;92.0;50.0;94.2;47.5;61.6;44.7;49.6;66.5;67.8;0.0;0.0;40.9;83.3;49.1;79.0;29.3;89.6;1.8;"C Heavy";0.0;0.0;0.0;0.0;61.5;62.6;916.0;54.3;55.0;596.0;54.7;55.0;243.0;0.0;0.0;0.0;0.0;"2024-12-07 15:48:42"
"2024-12-07";"A";"11-12 AM";9.98;12.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-07 15:48:56"
"2024-12-07";"A";"1-2 PM";10.26;13.01;9.77;12.66;55.9;71.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.8;79.7;57.6;66.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.3;84.6;1.86;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-07 15:50:49"
"2024-12-07";"A";"3-4 PM";10.08;12.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-07 15:51:04"
"2024-12-07";"B";"5-6 PM";10.18;12.91;9.7;12.56;58.1;74.2;79.2;90.3;56.1;86.6;0.0;0.0;63.4;92.3;50.1;94.2;55.7;79.3;36.4;46.2;67.7;68.8;0.0;0.0;39.3;86.3;51.8;77.3;27.2;88.0;1.88;"C Heavy";0.0;0.0;0.0;0.0;55.1;56.0;1002.0;54.4;55.0;648.0;53.8;54.0;216.0;0.0;0.0;0.0;0.0;"2024-12-07 23:53:31"
"2024-12-07";"B";"7-8 PM";10.05;12.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-07 23:53:57"
"2024-12-07";"B";"9-10 PM";10.5;13.26;9.6;12.36;57.0;72.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.4;91.2;0.0;0.0;58.1;68.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.7;86.3;1.9;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-07 23:55:08"
"2024-12-07";"B";"11-12 AM";10.03;12.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-07 23:55:25"
"2024-12-08";"A";"9-10 AM";10.43;13.16;9.52;12.26;59.95;76.2;80.7;88.1;87.1;87.6;0.0;0.0;66.9;90.7;49.4;95.2;55.7;75.0;49.7;56.6;66.0;67.2;0.0;0.0;37.4;78.6;49.8;76.7;28.2;89.1;1.9;"C Heavy";0.0;0.0;0.0;0.0;60.5;61.6;927.0;53.9;54.6;668.0;53.3;53.6;297.0;0.0;0.0;0.0;0.0;"2024-12-08 16:27:19"
"2024-12-08";"A";"11-12 AM";10.15;12.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-08 16:27:38"
"2024-12-08";"A";"1-2 PM";10.23;12.96;9.95;12.86;58.35;74.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.9;89.0;1.86;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-08 16:28:41"
"2024-12-08";"A";"3-4 PM";10.18;12.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.7;90.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-08 16:29:29"
"2024-12-08";"B";"5-6 PM";10.38;13.14;9.65;12.41;58.45;74.45;80.0;90.3;85.8;86.3;0.0;0.0;63.4;91.3;46.7;95.3;55.8;79.7;59.5;66.6;68.3;69.2;0.0;0.0;38.1;83.3;51.1;76.2;28.2;90.6;1.82;"C Heavy";0.0;0.0;0.0;0.0;56.8;57.8;769.0;56.1;56.8;574.0;55.6;55.8;221.0;0.0;0.0;0.0;0.0;"2024-12-08 23:26:10"
"2024-12-08";"B";"7-8 PM";10.15;12.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-08 23:26:28"
"2024-12-08";"B";"9-10 PM";10.2;12.93;9.78;12.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.2;90.7;1.8;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-08 23:27:10"
"2024-12-08";"B";"11-12 AM";10.18;12.86;0.0;0.0;57.5;73.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-08 23:27:34"
"2024-12-08";"C";"1-2 AM";10.52;13.26;9.72;12.53;56.4;71.6;80.0;89.7;86.4;86.8;0.0;0.0;63.9;91.7;48.4;95.7;56.4;76.0;59.7;65.6;69.6;70.6;0.0;0.0;39.6;83.7;41.2;65.6;27.2;88.7;1.92;"C Heavy";0.0;0.0;0.0;0.0;59.5;60.6;1077.0;57.9;58.6;749.0;58.3;58.6;241.0;0.0;0.0;0.0;0.0;"2024-12-09 23:48:02"
"2024-12-08";"C";"3-4 AM";10.1;12.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-09 23:48:23"
"2024-12-08";"C";"5-6 AM";10.2;12.96;9.68;12.56;56.55;72.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.2;89.3;2.0;"B Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-09 23:49:16"
"2024-12-08";"C";"7-8 AM";10.13;12.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-09 23:49:31"
"2024-12-09";"A";"9-10 AM";10.45;13.21;9.85;12.66;56.1;71.45;81.2;90.7;85.4;86.2;0.0;0.0;54.6;88.6;49.3;94.3;55.1;76.6;58.6;65.2;69.6;70.4;0.0;0.0;40.5;85.0;50.77;75.8;27.7;86.6;1.84;"C Heavy";0.0;0.0;0.0;0.0;57.8;58.6;641.0;57.1;57.8;461.0;57.3;57.4;168.0;0.0;0.0;0.0;0.0;"2024-12-09 23:51:49"
"2024-12-09";"A";"11-12 AM";10.1;12.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-09 23:52:03"
"2024-12-09";"A";"1-2 PM";10.23;12.9;9.67;12.46;57.65;73.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.7;89.7;1.88;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-09 23:53:06"
"2024-12-09";"A";"3-4 PM";10.3;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"C Heavy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2024-12-09 23:54:22"
